"station id","time","type","station name","station latitude","station longitude","bike_id","current bike count","initial bike count"
"3185","2019-09-01 09:36:33.4720","0","City Hall","40.7177325","-74.043845","29221","6","11"
"3792","2019-09-01 09:36:35.8180","1","Columbus Dr at Exchange Pl","40.71687","-74.03281","26243","14","10"
"3186","2019-09-01 09:36:53.4370","0","Grove St PATH","40.7195861164717","-74.0431174635887","26216","19","10"
"3276","2019-09-01 09:37:19.5220","0","Marin Light Rail","40.7145840353589","-74.042817056179","29265","25","33"
"3792","2019-09-01 09:38:44.9380","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29513","13","10"
"3792","2019-09-01 09:38:49.7000","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29439","12","10"
"3191","2019-09-01 09:38:51.1240","1","Union St","40.7182113","-74.0836394","26271","10","10"
"3792","2019-09-01 09:39:00.4780","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","26207","11","10"
"3186","2019-09-01 09:40:19.9410","1","Grove St PATH","40.7195861164717","-74.0431174635887","29265","20","10"
"3267","2019-09-01 09:40:55.0920","0","Morris Canal","40.7124188237569","-74.0385255217552","29226","31","34"
"3209","2019-09-01 09:41:09.6050","1","Brunswick St","40.7241765","-74.0506564","26216","27","26"
"3194","2019-09-01 09:42:22.1970","0","McGinley Square","40.7253399253558","-74.0676221251488","26157","23","28"
"3792","2019-09-01 09:42:38.6790","1","Columbus Dr at Exchange Pl","40.71687","-74.03281","29250","12","10"
"3209","2019-09-01 09:42:57.2640","0","Brunswick St","40.7241765","-74.0506564","26187","26","26"
"3192","2019-09-01 09:45:44.1800","0","Liberty Light Rail","40.7112423","-74.0557013","26222","25","24"
"3186","2019-09-01 09:46:01.9260","1","Grove St PATH","40.7195861164717","-74.0431174635887","29226","21","10"
"3213","2019-09-01 09:47:27.6280","0","Van Vorst Park","40.71848892","-74.047726625","29256","23","23"
"3195","2019-09-01 09:47:31.4920","1","Sip Ave","40.7308970978618","-74.0639126300812","26157","45","38"
"3275","2019-09-01 09:48:02.2840","0","Columbus Drive","40.7183551982321","-74.0389144420624","29673","7","10"
"3638","2019-09-01 09:48:44.8140","1","Washington St","40.7242941","-74.0354826","26251","14","13"
"3638","2019-09-01 09:49:06.2010","1","Washington St","40.7242941","-74.0354826","26294","15","13"
"3213","2019-09-01 09:49:33.8590","1","Van Vorst Park","40.71848892","-74.047726625","26187","24","23"
"3186","2019-09-01 09:49:47.6400","1","Grove St PATH","40.7195861164717","-74.0431174635887","29256","22","10"
"3201","2019-09-01 09:51:00.8800","0","Dey St","40.737711","-74.066921","26286","9","10"
"3276","2019-09-01 09:51:13.9560","1","Marin Light Rail","40.7145840353589","-74.042817056179","29439","26","33"
"3276","2019-09-01 09:51:16.8390","1","Marin Light Rail","40.7145840353589","-74.042817056179","26207","27","33"
"3203","2019-09-01 09:51:17.9760","0","Hamilton Park","40.727595966","-74.044247311","26278","72","81"
"3276","2019-09-01 09:51:23.9760","1","Marin Light Rail","40.7145840353589","-74.042817056179","29513","28","33"
"3638","2019-09-01 09:51:37.5720","0","Washington St","40.7242941","-74.0354826","26251","14","13"
"3203","2019-09-01 09:51:41.1570","0","Hamilton Park","40.727595966","-74.044247311","29123","71","81"
"3203","2019-09-01 09:52:05.0880","0","Hamilton Park","40.727595966","-74.044247311","26257","70","81"
"3638","2019-09-01 09:52:08.9350","0","Washington St","40.7242941","-74.0354826","29205","13","13"
"3269","2019-09-01 09:52:14.1860","0","Brunswick & 6th","40.7260117296463","-74.0503889322281","29479","38","39"
"3210","2019-09-01 09:52:28.1480","0","Pershing Field","40.742677141","-74.051788633","29212","13","15"
"3639","2019-09-01 09:52:36.5900","0","Harborside","40.7192517","-74.034234","29549","13","14"
"3276","2019-09-01 09:53:46.4970","0","Marin Light Rail","40.7145840353589","-74.042817056179","29439","27","33"
"3276","2019-09-01 09:53:49.8250","0","Marin Light Rail","40.7145840353589","-74.042817056179","26207","26","33"
"3276","2019-09-01 09:53:53.7760","0","Marin Light Rail","40.7145840353589","-74.042817056179","29513","25","33"
"3792","2019-09-01 09:54:16.5360","1","Columbus Dr at Exchange Pl","40.71687","-74.03281","29549","13","10"
"3191","2019-09-01 09:54:23.3050","0","Union St","40.7182113","-74.0836394","26271","9","10"
"3211","2019-09-01 09:54:29.9940","1","Newark Ave","40.72152515","-74.046304543","26278","23","20"
"3214","2019-09-01 09:54:44.2010","1","Essex Light Rail","40.7127742","-74.0364857","26190","10","16"
"3214","2019-09-01 09:54:55.8440","1","Essex Light Rail","40.7127742","-74.0364857","29455","11","16"
"3211","2019-09-01 09:54:56.2650","1","Newark Ave","40.72152515","-74.046304543","26257","24","20"
"3275","2019-09-01 09:55:38.0710","0","Columbus Drive","40.7183551982321","-74.0389144420624","29306","6","10"
"3481","2019-09-01 09:55:39.9000","0","York St","40.71649","-74.04105","29447","11","12"
"3211","2019-09-01 09:55:44.1330","1","Newark Ave","40.72152515","-74.046304543","29479","25","20"
"3213","2019-09-01 09:55:58.3150","1","Van Vorst Park","40.71848892","-74.047726625","26288","25","23"
"3638","2019-09-01 09:57:20.7100","1","Washington St","40.7242941","-74.0354826","29673","14","13"
"3640","2019-09-01 09:58:18.4600","1","Journal Square","40.73367","-74.0625","29212","7","10"
"3270","2019-09-01 09:58:28.7800","0","Jersey & 6th St","40.7252891078113","-74.0455716848373","29616","34","36"
"3203","2019-09-01 09:58:37.4080","0","Hamilton Park","40.727595966","-74.044247311","29435","69","81"
"3792","2019-09-01 09:59:34.7380","1","Columbus Dr at Exchange Pl","40.71687","-74.03281","29447","14","10"
"3210","2019-09-01 10:01:00.0530","0","Pershing Field","40.742677141","-74.051788633","26431","12","15"
"3481","2019-09-01 10:02:37.9190","0","York St","40.71649","-74.04105","29571","10","12"
"3481","2019-09-01 10:03:12.9580","0","York St","40.71649","-74.04105","29601","9","12"
"3483","2019-09-01 10:03:28.6050","0","Montgomery St","40.71942","-74.05099","29607","11","11"
"3483","2019-09-01 10:04:05.6410","0","Montgomery St","40.71942","-74.05099","29627","10","11"
"3270","2019-09-01 10:05:46.4370","1","Jersey & 6th St","40.7252891078113","-74.0455716848373","26222","35","36"
"3203","2019-09-01 10:06:21.4340","1","Hamilton Park","40.727595966","-74.044247311","26286","70","81"
"3679","2019-09-01 10:06:31.2520","1","Bergen Ave","40.722103786686","-74.0714550018311","26271","13","11"
"3205","2019-09-01 10:06:37.6490","1","JC Medical Center","40.7165397809919","-74.0496379137039","29435","17","15"
"3192","2019-09-01 10:06:48.9330","1","Liberty Light Rail","40.7112423","-74.0557013","26207","26","24"
"3192","2019-09-01 10:06:58.8660","1","Liberty Light Rail","40.7112423","-74.0557013","29439","27","24"
"3192","2019-09-01 10:07:27.4590","1","Liberty Light Rail","40.7112423","-74.0557013","29513","28","24"
"3678","2019-09-01 10:08:31.9480","0","Fairmount Ave","40.7257261374256","-74.0719592571259","29472","17","17"
"3199","2019-09-01 10:09:34.7110","1","Newport Pkwy","40.7287448","-74.0321082","29205","12","13"
"3483","2019-09-01 10:10:36.7330","0","Montgomery St","40.71942","-74.05099","29251","9","11"
"3638","2019-09-01 10:11:10.9550","1","Washington St","40.7242941","-74.0354826","29221","15","13"
"3483","2019-09-01 10:12:16.0250","1","Montgomery St","40.71942","-74.05099","26431","10","11"
"3211","2019-09-01 10:12:41.6440","0","Newark Ave","40.72152515","-74.046304543","29479","24","20"
"3205","2019-09-01 10:14:42.8070","1","JC Medical Center","40.7165397809919","-74.0496379137039","29251","18","15"
"3203","2019-09-01 10:15:39.7540","1","Hamilton Park","40.727595966","-74.044247311","29607","71","81"
"3203","2019-09-01 10:16:21.4780","1","Hamilton Park","40.727595966","-74.044247311","29627","72","81"
"3199","2019-09-01 10:16:59.0790","0","Newport Pkwy","40.7287448","-74.0321082","29210","11","13"
"3199","2019-09-01 10:17:37.4290","1","Newport Pkwy","40.7287448","-74.0321082","26251","12","13"
"3186","2019-09-01 10:18:34.8520","0","Grove St PATH","40.7195861164717","-74.0431174635887","26182","21","10"
"3213","2019-09-01 10:20:26.0160","0","Van Vorst Park","40.71848892","-74.047726625","26187","24","23"
"3639","2019-09-01 10:20:26.8090","0","Harborside","40.7192517","-74.034234","29487","12","14"
"3199","2019-09-01 10:21:08.2720","0","Newport Pkwy","40.7287448","-74.0321082","26251","11","13"
"3210","2019-09-01 10:21:24.2000","1","Pershing Field","40.742677141","-74.051788633","29472","13","15"
"3276","2019-09-01 10:23:19.7560","1","Marin Light Rail","40.7145840353589","-74.042817056179","26182","26","33"
"3192","2019-09-01 10:23:25.4360","0","Liberty Light Rail","40.7112423","-74.0557013","26269","27","24"
"3186","2019-09-01 10:23:28.9680","0","Grove St PATH","40.7195861164717","-74.0431174635887","26281","20","10"
"3192","2019-09-01 10:23:32.5590","0","Liberty Light Rail","40.7112423","-74.0557013","29200","26","24"
"3280","2019-09-01 10:24:18.5680","0","Astor Place","40.719282200707","-74.071261882782","26188","12","15"
"3276","2019-09-01 10:25:46.8730","1","Marin Light Rail","40.7145840353589","-74.042817056179","29487","27","33"
"3273","2019-09-01 10:25:55.3060","1","Manila & 1st","40.72165072488","-74.0428841114044","26187","14","14"
"3211","2019-09-01 10:26:30.7820","1","Newark Ave","40.72152515","-74.046304543","29616","25","20"
"3206","2019-09-01 10:26:59.0680","1","Hilltop","40.7311689","-74.0575736","29479","22","18"
"3186","2019-09-01 10:26:59.2370","0","Grove St PATH","40.7195861164717","-74.0431174635887","26273","19","10"
"3280","2019-09-01 10:28:26.6890","0","Astor Place","40.719282200707","-74.071261882782","29281","11","15"
"3186","2019-09-01 10:28:30.1150","0","Grove St PATH","40.7195861164717","-74.0431174635887","29296","18","10"
"3192","2019-09-01 10:29:11.8320","0","Liberty Light Rail","40.7112423","-74.0557013","26237","25","24"
"3639","2019-09-01 10:30:06.7940","0","Harborside","40.7192517","-74.034234","29628","11","14"
"3211","2019-09-01 10:30:24.9610","0","Newark Ave","40.72152515","-74.046304543","29535","24","20"
"3195","2019-09-01 10:31:02.2950","1","Sip Ave","40.7308970978618","-74.0639126300812","26188","46","38"
"3275","2019-09-01 10:31:12.6460","0","Columbus Drive","40.7183551982321","-74.0389144420624","29671","5","10"
"3275","2019-09-01 10:31:20.9390","0","Columbus Drive","40.7183551982321","-74.0389144420624","29612","4","10"
"3279","2019-09-01 10:31:38.6950","0","Dixon Mills","40.7216301426384","-74.0499678254128","29239","24","25"
"3277","2019-09-01 10:31:44.9870","0","Communipaw & Berry Lane","40.7143583687043","-74.0666109323502","29629","11","12"
"3792","2019-09-01 10:31:59.8980","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29522","13","10"
"3213","2019-09-01 10:32:13.8480","0","Van Vorst Park","40.71848892","-74.047726625","29533","23","23"
"3792","2019-09-01 10:33:18.9940","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29250","12","10"
"3269","2019-09-01 10:33:23.8640","0","Brunswick & 6th","40.7260117296463","-74.0503889322281","29552","37","39"
"3276","2019-09-01 10:33:25.6160","0","Marin Light Rail","40.7145840353589","-74.042817056179","26182","26","33"
"3276","2019-09-01 10:33:45.9640","0","Marin Light Rail","40.7145840353589","-74.042817056179","29487","25","33"
"3184","2019-09-01 10:34:25.1250","0","Paulus Hook","40.7141454","-74.0335519","29507","9","10"
"3681","2019-09-01 10:34:45.8490","1","Grand St","40.7151776773203","-74.0376833081245","29522","14","15"
"3184","2019-09-01 10:35:47.0440","0","Paulus Hook","40.7141454","-74.0335519","29595","8","10"
"3639","2019-09-01 10:36:04.1730","0","Harborside","40.7192517","-74.034234","29457","10","14"
"3211","2019-09-01 10:36:15.7060","1","Newark Ave","40.72152515","-74.046304543","29533","25","20"
"3185","2019-09-01 10:36:19.1650","1","City Hall","40.7177325","-74.043845","26182","7","11"
"3681","2019-09-01 10:36:21.6970","1","Grand St","40.7151776773203","-74.0376833081245","29535","15","15"
"3184","2019-09-01 10:36:34.4500","1","Paulus Hook","40.7141454","-74.0335519","26237","9","10"
"3638","2019-09-01 10:36:35.1090","1","Washington St","40.7242941","-74.0354826","29306","16","13"
"3199","2019-09-01 10:37:12.9730","0","Newport Pkwy","40.7287448","-74.0321082","29550","10","13"
"3639","2019-09-01 10:37:14.4630","0","Harborside","40.7192517","-74.034234","26297","9","14"
"3187","2019-09-01 10:37:26.0840","0","Warren St","40.7211236","-74.03805095","29475","15","15"
"3185","2019-09-01 10:39:14.5220","1","City Hall","40.7177325","-74.043845","29281","8","11"
"3192","2019-09-01 10:39:28.5580","0","Liberty Light Rail","40.7112423","-74.0557013","29654","24","24"
"3681","2019-09-01 10:39:57.6210","0","Grand St","40.7151776773203","-74.0376833081245","29522","14","15"
"3638","2019-09-01 10:40:22.6700","1","Washington St","40.7242941","-74.0354826","29612","17","13"
"3184","2019-09-01 10:40:23.0340","1","Paulus Hook","40.7141454","-74.0335519","29487","10","10"
"3792","2019-09-01 10:40:46.1460","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29254","11","10"
"3638","2019-09-01 10:40:47.1600","1","Washington St","40.7242941","-74.0354826","29671","18","13"
"3679","2019-09-01 10:41:15.0760","0","Bergen Ave","40.722103786686","-74.0714550018311","29297","12","11"
"3214","2019-09-01 10:41:17.9010","0","Essex Light Rail","40.7127742","-74.0364857","29455","10","16"
"3279","2019-09-01 10:42:23.2180","1","Dixon Mills","40.7216301426384","-74.0499678254128","29239","25","25"
"3199","2019-09-01 10:42:45.9270","1","Newport Pkwy","40.7287448","-74.0321082","29457","11","13"
"3199","2019-09-01 10:44:05.3940","0","Newport Pkwy","40.7287448","-74.0321082","29457","10","13"
"3225","2019-09-01 10:44:42.8030","0","Baldwin at Montgomery","40.7236589","-74.0641943","29492","9","11"
"3192","2019-09-01 10:44:49.7530","1","Liberty Light Rail","40.7112423","-74.0557013","29250","25","24"
"3199","2019-09-01 10:44:53.3870","0","Newport Pkwy","40.7287448","-74.0321082","29551","9","13"
"3638","2019-09-01 10:46:17.1540","1","Washington St","40.7242941","-74.0354826","26273","19","13"
"3638","2019-09-01 10:46:18.2440","1","Washington St","40.7242941","-74.0354826","29296","20","13"
"3638","2019-09-01 10:46:20.6350","1","Washington St","40.7242941","-74.0354826","26281","21","13"
"3638","2019-09-01 10:46:21.0410","1","Washington St","40.7242941","-74.0354826","29210","22","13"
"3792","2019-09-01 10:46:27.7670","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29640","10","10"
"3638","2019-09-01 10:46:34.7150","1","Washington St","40.7242941","-74.0354826","26251","23","13"
"3210","2019-09-01 10:46:34.8090","0","Pershing Field","40.742677141","-74.051788633","29472","12","15"
"3205","2019-09-01 10:46:54.0700","1","JC Medical Center","40.7165397809919","-74.0496379137039","26297","19","15"
"3792","2019-09-01 10:47:10.5330","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29663","9","10"
"3187","2019-09-01 10:48:11.5870","0","Warren St","40.7211236","-74.03805095","29305","14","15"
"3199","2019-09-01 10:48:33.6920","1","Newport Pkwy","40.7287448","-74.0321082","29522","10","13"
"3187","2019-09-01 10:48:39.4980","0","Warren St","40.7211236","-74.03805095","26277","13","15"
"3214","2019-09-01 10:48:43.3120","0","Essex Light Rail","40.7127742","-74.0364857","29544","9","16"
"3186","2019-09-01 10:48:46.0300","1","Grove St PATH","40.7195861164717","-74.0431174635887","29455","19","10"
"3638","2019-09-01 10:48:46.8750","0","Washington St","40.7242941","-74.0354826","26251","22","13"
"3210","2019-09-01 10:48:51.7240","0","Pershing Field","40.742677141","-74.051788633","29461","11","15"
"3211","2019-09-01 10:48:53.4110","1","Newark Ave","40.72152515","-74.046304543","29475","26","20"
"3638","2019-09-01 10:49:04.3380","0","Washington St","40.7242941","-74.0354826","29210","21","13"
"3202","2019-09-01 10:49:21.4150","0","Newport PATH","40.7272235","-74.0337589","26292","27","26"
"3202","2019-09-01 10:50:08.5060","0","Newport PATH","40.7272235","-74.0337589","26155","26","26"
"3220","2019-09-01 10:51:10.3720","1","5 Corners Library","40.7349610200095","-74.0595030784607","29492","14","15"
"3203","2019-09-01 10:51:11.7830","0","Hamilton Park","40.727595966","-74.044247311","26181","71","81"
"3272","2019-09-01 10:51:25.9540","0","Jersey & 3rd","40.7233315864644","-74.0459525585174","29495","19","19"
"3220","2019-09-01 10:52:26.2850","0","5 Corners Library","40.7349610200095","-74.0595030784607","29206","13","15"
"3275","2019-09-01 10:53:30.4230","1","Columbus Drive","40.7183551982321","-74.0389144420624","29544","5","10"
"3199","2019-09-01 10:53:45.9160","0","Newport Pkwy","40.7287448","-74.0321082","29293","9","13"
"3792","2019-09-01 10:54:01.1510","1","Columbus Dr at Exchange Pl","40.71687","-74.03281","29550","10","10"
"3275","2019-09-01 10:54:06.5620","1","Columbus Drive","40.7183551982321","-74.0389144420624","26292","6","10"
"3192","2019-09-01 10:54:34.9620","1","Liberty Light Rail","40.7112423","-74.0557013","29297","26","24"
"3275","2019-09-01 10:54:53.2940","1","Columbus Drive","40.7183551982321","-74.0389144420624","26155","7","10"
"3211","2019-09-01 10:55:08.7920","0","Newark Ave","40.72152515","-74.046304543","26198","25","20"
"3199","2019-09-01 10:55:23.2030","1","Newport Pkwy","40.7287448","-74.0321082","29628","10","13"
"3195","2019-09-01 10:55:27.0760","1","Sip Ave","40.7308970978618","-74.0639126300812","29472","47","38"
"3270","2019-09-01 10:55:32.5910","0","Jersey & 6th St","40.7252891078113","-74.0455716848373","29504","34","36"
"3186","2019-09-01 10:55:48.8680","1","Grove St PATH","40.7195861164717","-74.0431174635887","29495","20","10"
"3186","2019-09-01 10:56:23.9110","1","Grove St PATH","40.7195861164717","-74.0431174635887","29254","21","10"
"3209","2019-09-01 10:56:29.7780","1","Brunswick St","40.7241765","-74.0506564","26181","27","26"
"3185","2019-09-01 10:56:49.3420","0","City Hall","40.7177325","-74.043845","29281","7","11"
"3276","2019-09-01 10:57:21.6400","1","Marin Light Rail","40.7145840353589","-74.042817056179","29456","26","33"
"3276","2019-09-01 10:57:28.0030","1","Marin Light Rail","40.7145840353589","-74.042817056179","29586","27","33"
"3276","2019-09-01 10:58:03.4360","0","Marin Light Rail","40.7145840353589","-74.042817056179","29456","26","33"
"3203","2019-09-01 10:58:30.1320","0","Hamilton Park","40.727595966","-74.044247311","26286","70","81"
"3203","2019-09-01 10:58:37.4910","0","Hamilton Park","40.727595966","-74.044247311","29607","69","81"
"3276","2019-09-01 10:58:38.3390","0","Marin Light Rail","40.7145840353589","-74.042817056179","29586","25","33"
"3203","2019-09-01 10:58:44.9180","1","Hamilton Park","40.727595966","-74.044247311","26198","70","81"
"3275","2019-09-01 10:58:49.0840","1","Columbus Drive","40.7183551982321","-74.0389144420624","29551","8","10"
"3211","2019-09-01 10:59:12.1040","0","Newark Ave","40.72152515","-74.046304543","29620","24","20"
"3270","2019-09-01 10:59:13.8280","1","Jersey & 6th St","40.7252891078113","-74.0455716848373","29206","35","36"
"3273","2019-09-01 10:59:32.9820","0","Manila & 1st","40.72165072488","-74.0428841114044","26187","13","14"
"3639","2019-09-01 10:59:33.8750","1","Harborside","40.7192517","-74.034234","29293","10","14"
"3483","2019-09-01 11:00:11.6740","1","Montgomery St","40.71942","-74.05099","26277","11","11"
"3483","2019-09-01 11:00:19.1740","1","Montgomery St","40.71942","-74.05099","29305","12","11"
"3210","2019-09-01 11:00:40.1280","0","Pershing Field","40.742677141","-74.051788633","29505","10","15"
"3185","2019-09-01 11:01:04.3270","1","City Hall","40.7177325","-74.043845","29457","8","11"
"3270","2019-09-01 11:01:17.4550","1","Jersey & 6th St","40.7252891078113","-74.0455716848373","29461","36","36"
"3792","2019-09-01 11:01:37.3410","0","Columbus Dr at Exchange Pl","40.71687","-74.03281","29550","9","10"
"3269","2019-09-01 11:03:20.6340","1","Brunswick & 6th","40.7260117296463","-74.0503889322281","29620","38","39"
"3184","2019-09-01 11:04:12.1380","1","Paulus Hook","40.7141454","-74.0335519","29281","11","10"
"3267","2019-09-01 11:04:19.7110","1","Morris Canal","40.7124188237569","-74.0385255217552","29504","32","34"
"3203","2019-09-01 11:04:53.8880","0","Hamilton Park","40.727595966","-74.044247311","26228","69","81"
"3275","2019-09-01 11:04:59.9400","0","Columbus Drive","40.7183551982321","-74.0389144420624","26155","7","10"
"3187","2019-09-01 11:05:03.5180","0","Warren St","40.7211236","-74.03805095","29488","12","15"
"3275","2019-09-01 11:05:15.3710","0","Columbus Drive","40.7183551982321","-74.0389144420624","29551","6","10"
"3214","2019-09-01 11:05:15.6110","1","Essex Light Rail","40.7127742","-74.0364857","29550","10","16"
"3213","2019-09-01 11:05:39.8670","0","Van Vorst Park","40.71848892","-74.047726625","29498","22","23"
"3275","2019-09-01 11:06:05.3520","0","Columbus Drive","40.7183551982321","-74.0389144420624","29544","5","10"
"3275","2019-09-01 11:06:37.3580","0","Columbus Drive","40.7183551982321","-74.0389144420624","26292","4","10"
"3681","2019-09-01 11:07:57.1240","0","Grand St","40.7151776773203","-74.0376833081245","26204","13","15"
"3272","2019-09-01 11:08:27.6440","1","Jersey & 3rd","40.7233315864644","-74.0459525585174","26228","20","19"
"3202","2019-09-01 11:09:26.9270","0","Newport PATH","40.7272235","-74.0337589","29279","25","26"
"3225","2019-09-01 11:09:29.6680","0","Baldwin at Montgomery","40.7236589","-74.0641943","29516","8","11"
"3481","2019-09-01 11:10:11.3960","1","York St","40.71649","-74.04105","29571","10","12"
"3199","2019-09-01 11:10:27.1860","1","Newport Pkwy","40.7287448","-74.0321082","29663","11","13"
"3202","2019-09-01 11:10:31.0610","0","Newport PATH","40.7272235","-74.0337589","26239","24","26"
"3481","2019-09-01 11:10:32.9240","1","York St","40.71649","-74.04105","29601","11","12"
"3199","2019-09-01 11:10:43.5670","1","Newport Pkwy","40.7287448","-74.0321082","29640","12","13"
"3214","2019-09-01 11:10:58.0210","1","Essex Light Rail","40.7127742","-74.0364857","29210","11","16"
"3214","2019-09-01 11:11:08.8960","1","Essex Light Rail","40.7127742","-74.0364857","26251","12","16"
"3269","2019-09-01 11:11:24.0680","1","Brunswick & 6th","40.7260117296463","-74.0503889322281","26187","39","39"
"3205","2019-09-01 11:11:37.0530","0","JC Medical Center","40.7165397809919","-74.0496379137039","26296","18","15"
"3225","2019-09-01 11:12:04.8420","1","Baldwin at Montgomery","40.7236589","-74.0641943","29505","9","11"
"3269","2019-09-01 11:13:14.1800","1","Brunswick & 6th","40.7260117296463","-74.0503889322281","29552","40","39"
"3225","2019-09-01 11:13:57.1640","0","Baldwin at Montgomery","40.7236589","-74.0641943","26285","8","11"
"3269","2019-09-01 11:14:15.6540","0","Brunswick & 6th","40.7260117296463","-74.0503889322281","26187","39","39"
"3273","2019-09-01 11:14:29.1050","0","Manila & 1st","40.72165072488","-74.0428841114044","29286","12","14"
"3213","2019-09-01 11:14:40.2050","0","Van Vorst Park","40.71848892","-74.047726625","26189","21","23"
"3209","2019-09-01 11:14:48.3570","0","Brunswick St","40.7241765","-74.0506564","29246","26","26"
"3213","2019-09-01 11:15:22.6880","0","Van Vorst Park","40.71848892","-74.047726625","29679","20","23"
"3202","2019-09-01 11:16:10.2980","1","Newport PATH","40.7272235","-74.0337589","26204","25","26"
"3206","2019-09-01 11:16:10.4470","0","Hilltop","40.7311689","-74.0575736","26280","21","18"
"3681","2019-09-01 11:16:14.7440","0","Grand St","40.7151776773203","-74.0376833081245","29617","12","15"
"3639","2019-09-01 11:16:26.0110","0","Harborside","40.7192517","-74.034234","26160","9","14"
"3213","2019-09-01 11:16:52.3270","0","Van Vorst Park","40.71848892","-74.047726625","26288","19","23"
"3225","2019-09-01 11:16:54.8750","0","Baldwin at Montgomery","40.7236589","-74.0641943","29453","7","11"
"3185","2019-09-01 11:17:11.7630","0","City Hall","40.7177325","-74.043845","26182","7","11"
"3275","2019-09-01 11:17:24.9010","1","Columbus Drive","40.7183551982321","-74.0389144420624","29544","5","10"
"3681","2019-09-01 11:17:32.3240","0","Grand St","40.7151776773203","-74.0376833081245","26199","11","15"
"3275","2019-09-01 11:17:36.0770","1","Columbus Drive","40.7183551982321","-74.0389144420624","26292","6","10"
"3275","2019-09-01 11:17:51.6250","1","Columbus Drive","40.7183551982321","-74.0389144420624","29488","7","10"
"3199","2019-09-01 11:17:57.9890","0","Newport Pkwy","40.7287448","-74.0321082","29205","11","13"
"3275","2019-09-01 11:18:04.6330","1","Columbus Drive","40.7183551982321","-74.0389144420624","26155","8","10"
"3275","2019-09-01 11:18:12.9070","1","Columbus Drive","40.7183551982321","-74.0389144420624","29551","9","10"
"3199","2019-09-01 11:18:13.4140","0","Newport Pkwy","40.7287448","-74.0321082","29628","10","13"
